session_id,timestamp,sample_interval_sec,workflow_block_id,workflow_phase,experiment_type,quality_constraint,experiment_running_flag,monitoring_required_flag,user_interacting_flag,seconds_since_last_ui_interaction,live_view_enabled_flag,continuous_acquisition_display_flag,tile_scan_enabled_flag,tile_count_x,tile_count_y,tile_overlap_pct,planned_scan_area_mm2,preview_resolution_pct,camera_light_usage_index_pct,perf_cpu_pct,perf_gpu_usage_pct,perf_gpu_power_w,perf_disk_write_mb_s,perf_incoming_data_mb_s,processing_items_in_flight,estimated_system_power_w,estimated_energy_wh_interval
Z6G4_S15_001,2026-04-03 10:36:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,1920,True,True,False,0,0,0.0,0.0,78.04,72.28,6.336,31.405,36.811,0.59,0.728,0.039,203.375,0.8474
Z6G4_S15_001,2026-04-03 10:37:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,1935,True,True,False,0,0,0.0,0.0,75.64,75.75,4.923,35.253,42.043,0.99,0.687,0.1,206.099,0.85875
Z6G4_S15_001,2026-04-03 10:37:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,1950,True,True,False,0,0,0.0,0.0,79.56,70.57,5.987,32.751,41.834,1.024,1.104,0.042,196.919,0.8205
Z6G4_S15_001,2026-04-03 10:37:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,1965,True,True,False,0,0,0.0,0.0,73.85,66.01,5.808,32.761,39.181,0.845,0.681,0.183,198.053,0.82522
Z6G4_S15_001,2026-04-03 10:37:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,1980,True,True,False,0,0,0.0,0.0,80.39,73.29,7.65,33.025,42.075,1.433,0.696,0.063,208.382,0.86826
Z6G4_S15_001,2026-04-03 10:38:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,1995,True,True,False,0,0,0.0,0.0,73.77,66.99,2.0,33.944,40.705,0.935,0.462,0.045,199.306,0.83044
Z6G4_S15_001,2026-04-03 10:38:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,2010,True,True,False,0,0,0.0,0.0,78.35,75.68,7.95,33.631,43.171,0.668,0.465,0.082,195.77,0.81571
Z6G4_S15_001,2026-04-03 10:38:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,2025,True,True,False,0,0,0.0,0.0,75.66,64.45,7.257,32.057,36.217,1.359,0.654,0.155,198.879,0.82866
Z6G4_S15_001,2026-04-03 10:38:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,2040,True,True,False,0,0,0.0,0.0,79.03,75.99,5.999,33.627,41.994,1.298,0.84,0.093,196.839,0.82016
Z6G4_S15_001,2026-04-03 10:39:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,2055,True,True,False,0,0,0.0,0.0,78.13,71.6,6.661,30.77,41.596,0.991,0.864,0.08,195.322,0.81384
Z6G4_S15_001,2026-04-03 10:39:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,2070,True,True,False,0,0,0.0,0.0,79.0,76.31,4.743,29.416,33.979,1.821,0.581,0.171,199.381,0.83076
Z6G4_S15_001,2026-04-03 10:39:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,2085,True,True,False,0,0,0.0,0.0,79.88,70.67,7.07,34.127,42.318,0.893,0.932,0.179,203.788,0.84912
Z6G4_S15_001,2026-04-03 10:39:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,2100,True,True,False,0,0,0.0,0.0,76.17,75.52,5.636,31.096,39.036,1.003,0.629,0.118,203.506,0.84794
Z6G4_S15_001,2026-04-03 10:40:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,2115,True,True,False,0,0,0.0,0.0,77.79,72.76,4.522,33.839,39.844,2.063,0.518,0.071,200.979,0.83741
Z6G4_S15_001,2026-04-03 10:40:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,2130,True,True,False,0,0,0.0,0.0,74.04,73.32,5.323,33.475,43.27,1.486,0.71,0.11,192.497,0.80207
Z6G4_S15_001,2026-04-03 10:40:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,2145,True,True,False,0,0,0.0,0.0,75.62,71.5,2.809,33.933,37.826,1.059,0.555,0.058,208.302,0.86792
Z6G4_S15_001,2026-04-03 10:40:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,2160,True,True,False,0,0,0.0,0.0,81.45,80.82,3.995,37.287,41.373,1.298,0.701,0.053,208.224,0.8676
Z6G4_S15_001,2026-04-03 10:41:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,2175,True,True,False,0,0,0.0,0.0,80.75,75.16,5.172,35.203,42.994,1.217,0.841,0.142,196.7,0.81958
Z6G4_S15_001,2026-04-03 10:41:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,2190,True,True,False,0,0,0.0,0.0,73.85,72.65,7.135,31.822,39.53,1.303,0.386,0.074,203.554,0.84814
Z6G4_S15_001,2026-04-03 10:41:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,2205,True,True,False,0,0,0.0,0.0,75.07,76.43,6.304,33.763,42.826,1.086,0.911,0.084,202.86,0.84525
Z6G4_S15_001,2026-04-03 10:41:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,2220,True,True,False,0,0,0.0,0.0,81.79,80.8,6.794,33.542,38.951,1.511,0.909,0.116,202.138,0.84224
Z6G4_S15_001,2026-04-03 10:42:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,2235,True,True,False,0,0,0.0,0.0,74.74,74.43,6.793,36.211,44.731,0.447,0.839,0.207,197.792,0.82413
Z6G4_S15_001,2026-04-03 10:42:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,2250,True,True,False,0,0,0.0,0.0,82.24,77.36,8.224,32.982,38.364,1.49,0.561,0.09,205.18,0.85492
Z6G4_S15_001,2026-04-03 10:42:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,2265,True,True,False,0,0,0.0,0.0,79.84,75.77,4.477,36.399,51.538,1.277,0.82,0.035,201.242,0.83851
Z6G4_S15_001,2026-04-03 10:42:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,2280,True,True,False,0,0,0.0,0.0,76.4,72.49,7.311,35.774,42.594,0.517,1.067,0.098,194.246,0.80936
Z6G4_S15_001,2026-04-03 10:43:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,2295,True,True,False,0,0,0.0,0.0,81.08,64.73,3.928,33.995,42.744,0.794,0.634,0.136,202.643,0.84435
Z6G4_S15_001,2026-04-03 10:43:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,2310,True,True,False,0,0,0.0,0.0,74.67,66.46,5.982,33.438,42.608,0.787,0.641,0.168,194.485,0.81035
Z6G4_S15_001,2026-04-03 10:43:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,2325,True,True,False,0,0,0.0,0.0,81.96,78.22,4.106,32.759,39.718,0.482,0.608,0.132,208.629,0.86929
Z6G4_S15_001,2026-04-03 10:43:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,2340,True,True,False,0,0,0.0,0.0,80.03,75.83,6.963,35.144,44.45,1.191,0.996,0.036,203.904,0.8496
Z6G4_S15_001,2026-04-03 10:44:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,2355,True,True,False,0,0,0.0,0.0,77.27,74.68,5.825,34.238,41.145,0.706,1.019,0.117,198.178,0.82574
Z6G4_S15_001,2026-04-03 10:44:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,2370,True,True,False,0,0,0.0,0.0,72.77,71.25,4.742,31.405,42.062,0.538,0.941,0.209,206.633,0.86097
Z6G4_S15_001,2026-04-03 10:44:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,2385,True,True,False,0,0,0.0,0.0,74.6,66.39,4.465,31.546,37.583,0.869,0.78,0.124,195.88,0.81617
Z6G4_S15_001,2026-04-03 10:44:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,2400,True,True,False,0,0,0.0,0.0,77.52,72.23,7.387,33.969,38.024,1.167,0.909,0.094,197.317,0.82216
Z6G4_S15_001,2026-04-03 10:45:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,2415,True,True,False,0,0,0.0,0.0,74.79,74.56,5.26,34.16,44.841,1.225,0.688,0.155,199.0,0.82917
Z6G4_S15_001,2026-04-03 10:45:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,2430,True,True,False,0,0,0.0,0.0,74.12,67.52,5.067,33.56,37.471,1.199,0.636,0.164,200.095,0.83373
Z6G4_S15_001,2026-04-03 10:45:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,2445,True,True,False,0,0,0.0,0.0,78.23,69.63,6.65,33.647,40.651,1.237,0.599,0.036,205.744,0.85727
Z6G4_S15_001,2026-04-03 10:45:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,2460,True,True,False,0,0,0.0,0.0,74.7,75.23,5.683,30.432,36.759,0.639,1.155,0.145,200.011,0.83338
Z6G4_S15_001,2026-04-03 10:46:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,2475,True,True,False,0,0,0.0,0.0,73.93,68.88,5.136,33.691,40.801,1.099,0.816,0.092,200.288,0.83454
Z6G4_S15_001,2026-04-03 10:46:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,2490,True,True,False,0,0,0.0,0.0,78.7,75.12,5.258,31.382,36.874,1.16,1.094,0.108,201.855,0.84106
Z6G4_S15_001,2026-04-03 10:46:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,2505,True,True,False,0,0,0.0,0.0,74.59,77.07,5.243,31.579,38.719,0.789,1.062,0.09,202.842,0.84518
Z6G4_S15_001,2026-04-03 10:46:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,2520,True,True,False,0,0,0.0,0.0,75.78,73.09,5.357,30.047,38.149,0.982,0.826,0.102,203.896,0.84957
Z6G4_S15_001,2026-04-03 10:47:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,2535,True,True,False,0,0,0.0,0.0,74.46,70.42,5.867,33.854,42.065,2.101,0.923,0.157,200.472,0.8353
Z6G4_S15_001,2026-04-03 10:47:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,2550,True,True,False,0,0,0.0,0.0,77.06,75.67,5.529,34.218,41.052,0.85,0.764,0.136,207.379,0.86408
Z6G4_S15_001,2026-04-03 10:47:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,2565,True,True,False,0,0,0.0,0.0,80.29,71.51,5.61,33.673,44.111,0.833,0.836,0.13,200.259,0.83441
Z6G4_S15_001,2026-04-03 10:47:45,15,3,live_view_monitoring,overview_scan,low,False,False,True,0,True,True,False,0,0,0.0,0.0,77.2,70.82,5.228,37.664,43.454,1.227,0.863,0.03,208.836,0.87015
Z6G4_S15_001,2026-04-03 10:48:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,15,True,True,False,0,0,0.0,0.0,79.88,71.92,5.011,31.388,39.122,1.371,0.639,0.07,206.721,0.86134
Z6G4_S15_001,2026-04-03 10:48:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,30,True,True,False,0,0,0.0,0.0,70.7,78.34,5.687,33.533,40.564,0.258,0.935,0.072,203.034,0.84597
Z6G4_S15_001,2026-04-03 10:48:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,45,True,True,False,0,0,0.0,0.0,78.71,70.39,6.124,31.366,43.348,1.895,1.127,0.164,203.499,0.84791
Z6G4_S15_001,2026-04-03 10:48:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,60,True,True,False,0,0,0.0,0.0,77.71,66.87,6.954,35.8,42.873,0.51,0.683,0.009,208.196,0.86748
Z6G4_S15_001,2026-04-03 10:49:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,75,True,True,False,0,0,0.0,0.0,78.86,70.17,3.145,34.249,40.841,1.335,0.546,0.062,192.049,0.8002
Z6G4_S15_001,2026-04-03 10:49:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,90,True,True,False,0,0,0.0,0.0,83.39,83.69,5.121,33.031,39.792,1.349,0.697,0.112,205.964,0.85818
Z6G4_S15_001,2026-04-03 10:49:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,105,True,True,False,0,0,0.0,0.0,76.42,73.74,3.73,34.188,40.51,1.051,1.077,0.092,207.489,0.86454
Z6G4_S15_001,2026-04-03 10:49:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,120,True,True,False,0,0,0.0,0.0,76.59,72.75,7.5,29.398,36.854,1.583,0.643,0.089,204.624,0.8526
Z6G4_S15_001,2026-04-03 10:50:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,135,True,True,False,0,0,0.0,0.0,82.7,76.87,6.726,33.819,39.633,0.91,0.568,0.124,203.784,0.8491
Z6G4_S15_001,2026-04-03 10:50:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,150,True,True,False,0,0,0.0,0.0,79.5,69.22,6.002,32.943,42.625,0.843,0.926,0.109,207.993,0.86664
Z6G4_S15_001,2026-04-03 10:50:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,165,True,True,False,0,0,0.0,0.0,73.01,75.24,4.886,34.181,42.827,0.691,0.617,0.133,199.838,0.83266
Z6G4_S15_001,2026-04-03 10:50:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,180,True,True,False,0,0,0.0,0.0,77.47,77.08,5.55,34.069,40.595,1.093,1.039,0.097,206.015,0.8584
Z6G4_S15_001,2026-04-03 10:51:00,15,3,live_view_monitoring,overview_scan,low,False,False,True,0,True,True,False,0,0,0.0,0.0,78.37,80.24,7.362,35.834,43.396,0.719,0.765,0.115,211.021,0.87926
Z6G4_S15_001,2026-04-03 10:51:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,15,True,True,False,0,0,0.0,0.0,74.67,75.78,4.885,30.96,41.156,1.585,0.853,0.135,205.94,0.85808
Z6G4_S15_001,2026-04-03 10:51:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,30,True,True,False,0,0,0.0,0.0,80.18,68.76,7.613,36.168,42.256,0.588,0.901,0.086,206.233,0.8593
Z6G4_S15_001,2026-04-03 10:51:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,45,True,True,False,0,0,0.0,0.0,76.3,68.06,5.502,32.193,39.91,0.463,0.75,0.136,205.865,0.85777
Z6G4_S15_001,2026-04-03 10:52:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,60,True,True,False,0,0,0.0,0.0,74.5,71.86,5.729,33.709,39.988,1.119,1.1,0.11,193.857,0.80774
Z6G4_S15_001,2026-04-03 10:52:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,75,True,True,False,0,0,0.0,0.0,84.13,70.5,5.039,34.374,41.816,1.078,1.028,0.104,212.746,0.88644
Z6G4_S15_001,2026-04-03 10:52:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,90,True,True,False,0,0,0.0,0.0,76.95,70.1,2.638,33.941,45.334,1.183,0.937,0.079,201.906,0.84127
Z6G4_S15_001,2026-04-03 10:52:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,105,True,True,False,0,0,0.0,0.0,84.03,81.56,6.047,34.876,42.505,0.699,0.51,0.044,206.561,0.86067
Z6G4_S15_001,2026-04-03 10:53:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,120,True,True,False,0,0,0.0,0.0,73.59,71.29,4.586,30.373,37.202,0.872,0.677,0.146,192.102,0.80042
Z6G4_S15_001,2026-04-03 10:53:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,135,True,True,False,0,0,0.0,0.0,78.01,73.59,5.525,32.524,38.086,0.997,0.712,0.178,201.983,0.8416
Z6G4_S15_001,2026-04-03 10:53:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,150,True,True,False,0,0,0.0,0.0,85.43,75.39,5.723,36.378,44.93,1.116,0.839,0.105,204.062,0.85026
Z6G4_S15_001,2026-04-03 10:53:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,165,True,True,False,0,0,0.0,0.0,84.09,80.48,5.395,36.529,41.868,0.896,0.99,0.174,202.484,0.84368
Z6G4_S15_001,2026-04-03 10:54:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,180,True,True,False,0,0,0.0,0.0,84.54,76.2,7.37,35.323,42.989,0.878,0.989,0.168,201.37,0.83904
Z6G4_S15_001,2026-04-03 10:54:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,195,True,True,False,0,0,0.0,0.0,80.75,73.78,4.359,36.168,45.482,0.82,0.842,0.04,200.358,0.83482
Z6G4_S15_001,2026-04-03 10:54:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,210,True,True,False,0,0,0.0,0.0,78.09,69.37,4.069,31.489,39.88,0.213,0.598,0.007,205.738,0.85724
Z6G4_S15_001,2026-04-03 10:54:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,225,True,True,False,0,0,0.0,0.0,78.1,79.8,7.175,30.007,38.203,0.604,0.561,0.094,209.784,0.8741
Z6G4_S15_001,2026-04-03 10:55:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,240,True,True,False,0,0,0.0,0.0,75.85,75.16,2.083,31.665,37.484,1.031,0.759,0.093,201.761,0.84067
Z6G4_S15_001,2026-04-03 10:55:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,255,True,True,False,0,0,0.0,0.0,79.62,74.45,4.63,34.728,43.602,0.778,0.788,0.158,198.815,0.8284
Z6G4_S15_001,2026-04-03 10:55:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,270,True,True,False,0,0,0.0,0.0,73.98,70.21,3.765,37.172,43.192,0.8,0.726,0.105,200.15,0.83396
Z6G4_S15_001,2026-04-03 10:55:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,285,True,True,False,0,0,0.0,0.0,67.41,69.19,5.023,33.56,43.493,0.925,0.963,0.045,202.672,0.84447
Z6G4_S15_001,2026-04-03 10:56:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,300,True,True,False,0,0,0.0,0.0,74.45,71.04,6.821,33.251,43.584,0.701,1.01,0.067,203.127,0.84636
Z6G4_S15_001,2026-04-03 10:56:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,315,True,True,False,0,0,0.0,0.0,79.98,75.0,4.039,35.758,46.36,0.766,0.433,0.125,202.837,0.84515
Z6G4_S15_001,2026-04-03 10:56:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,330,True,True,False,0,0,0.0,0.0,79.67,72.04,4.65,33.733,43.974,1.012,0.553,0.04,205.047,0.85436
Z6G4_S15_001,2026-04-03 10:56:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,345,True,True,False,0,0,0.0,0.0,73.31,73.87,5.89,31.926,39.96,1.075,0.92,0.13,188.462,0.78526
Z6G4_S15_001,2026-04-03 10:57:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,360,True,True,False,0,0,0.0,0.0,79.55,72.18,5.047,35.412,42.741,1.603,1.025,0.094,203.309,0.84712
Z6G4_S15_001,2026-04-03 10:57:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,375,True,True,False,0,0,0.0,0.0,79.94,72.67,3.241,34.431,41.982,1.278,1.079,0.099,215.876,0.89948
Z6G4_S15_001,2026-04-03 10:57:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,390,True,True,False,0,0,0.0,0.0,74.07,69.38,4.515,33.998,39.384,0.881,0.768,0.078,205.888,0.85787
Z6G4_S15_001,2026-04-03 10:57:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,405,True,True,False,0,0,0.0,0.0,81.5,73.28,6.563,31.572,36.269,0.514,0.802,0.16,202.164,0.84235
Z6G4_S15_001,2026-04-03 10:58:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,420,True,True,False,0,0,0.0,0.0,77.35,75.23,4.379,32.404,37.12,0.771,1.035,0.105,199.609,0.8317
Z6G4_S15_001,2026-04-03 10:58:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,435,True,True,False,0,0,0.0,0.0,76.24,78.18,6.825,33.361,37.695,1.916,0.877,0.084,207.591,0.86496
Z6G4_S15_001,2026-04-03 10:58:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,450,True,True,False,0,0,0.0,0.0,81.93,72.12,5.414,32.015,40.786,0.991,0.856,0.093,204.115,0.85048
Z6G4_S15_001,2026-04-03 10:58:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,465,True,True,False,0,0,0.0,0.0,80.37,80.11,4.276,35.181,43.231,1.003,0.495,0.035,200.762,0.83651
Z6G4_S15_001,2026-04-03 10:59:00,15,3,live_view_monitoring,overview_scan,low,False,False,False,480,True,True,False,0,0,0.0,0.0,82.22,76.36,4.961,30.064,34.011,0.999,1.194,0.065,209.82,0.87425
Z6G4_S15_001,2026-04-03 10:59:15,15,3,live_view_monitoring,overview_scan,low,False,False,False,495,True,True,False,0,0,0.0,0.0,78.17,78.13,4.55,32.253,42.509,1.018,1.018,0.066,210.708,0.87795
Z6G4_S15_001,2026-04-03 10:59:30,15,3,live_view_monitoring,overview_scan,low,False,False,False,510,True,True,False,0,0,0.0,0.0,79.3,74.25,4.343,33.858,40.264,1.384,0.759,0.025,195.79,0.81579
Z6G4_S15_001,2026-04-03 10:59:45,15,3,live_view_monitoring,overview_scan,low,False,False,False,525,True,True,False,0,0,0.0,0.0,79.85,69.34,5.39,34.244,41.375,1.175,0.832,0.0,202.816,0.84507
Z6G4_S15_001,2026-04-03 11:00:00,15,4,idle,none,medium,False,False,False,15,False,False,False,0,0,0.0,0.0,55.85,10.95,3.549,4.955,9.288,0.125,0.0,0.0,141.335,0.58889
Z6G4_S15_001,2026-04-03 11:00:15,15,4,idle,none,medium,False,False,False,30,False,False,False,0,0,0.0,0.0,57.03,8.63,2.333,9.071,15.071,0.343,0.0,0.0,137.434,0.57264
Z6G4_S15_001,2026-04-03 11:00:30,15,4,idle,none,medium,False,False,False,45,False,False,False,0,0,0.0,0.0,54.3,9.38,2.853,6.714,10.957,0.341,0.0,0.0,141.447,0.58936
Z6G4_S15_001,2026-04-03 11:00:45,15,4,idle,none,medium,False,False,False,60,False,False,False,0,0,0.0,0.0,53.5,7.53,2.481,7.73,11.717,0.401,0.0,0.0,136.239,0.56766
Z6G4_S15_001,2026-04-03 11:01:00,15,4,idle,none,medium,False,False,False,75,False,False,False,0,0,0.0,0.0,56.06,11.17,1.841,6.867,10.02,0.236,0.0,0.0,129.363,0.53901
Z6G4_S15_001,2026-04-03 11:01:15,15,4,idle,none,medium,False,False,False,90,False,False,False,0,0,0.0,0.0,56.5,8.76,1.978,6.849,12.421,0.159,0.0,0.0,136.265,0.56777
Z6G4_S15_001,2026-04-03 11:01:30,15,4,idle,none,medium,False,False,False,105,False,False,False,0,0,0.0,0.0,56.4,4.79,2.748,4.489,9.123,0.157,0.0,0.0,141.145,0.5881
Z6G4_S15_001,2026-04-03 11:01:45,15,4,idle,none,medium,False,False,False,120,False,False,False,0,0,0.0,0.0,52.69,5.03,2.307,6.379,9.255,0.292,0.0,0.0,126.34,0.52642
Z6G4_S15_001,2026-04-03 11:02:00,15,4,idle,none,medium,False,False,False,135,False,False,False,0,0,0.0,0.0,52.93,6.96,2.842,8.943,14.819,0.238,0.0,0.0,124.669,0.51945
Z6G4_S15_001,2026-04-03 11:02:15,15,4,idle,none,medium,False,False,False,150,False,False,False,0,0,0.0,0.0,55.78,10.65,3.187,7.694,10.882,0.208,0.0,0.0,142.97,0.59571
Z6G4_S15_001,2026-04-03 11:02:30,15,4,idle,none,medium,False,False,False,165,False,False,False,0,0,0.0,0.0,52.17,5.93,2.954,6.353,9.617,0.372,0.0,0.0,135.994,0.56664
Z6G4_S15_001,2026-04-03 11:02:45,15,4,idle,none,medium,False,False,False,180,False,False,False,0,0,0.0,0.0,54.24,5.94,3.838,6.963,13.292,0.321,0.0,0.0,132.687,0.55286
Z6G4_S15_001,2026-04-03 11:03:00,15,4,idle,none,medium,False,False,False,195,False,False,False,0,0,0.0,0.0,53.97,10.6,3.37,4.185,9.635,0.24,0.0,0.0,130.559,0.544
Z6G4_S15_001,2026-04-03 11:03:15,15,4,idle,none,medium,False,False,False,210,False,False,False,0,0,0.0,0.0,55.52,5.57,1.827,5.802,9.912,0.244,0.0,0.0,131.095,0.54623
Z6G4_S15_001,2026-04-03 11:03:30,15,4,idle,none,medium,False,False,False,225,False,False,False,0,0,0.0,0.0,58.15,8.89,3.636,6.76,10.763,0.391,0.0,0.0,133.632,0.5568
Z6G4_S15_001,2026-04-03 11:03:45,15,4,idle,none,medium,False,False,False,240,False,False,False,0,0,0.0,0.0,54.64,9.3,1.21,8.067,13.364,0.352,0.0,0.0,138.453,0.57689
Z6G4_S15_001,2026-04-03 11:04:00,15,4,idle,none,medium,False,False,False,255,False,False,False,0,0,0.0,0.0,57.6,7.8,1.51,10.165,12.825,0.136,0.0,0.0,138.04,0.57517
Z6G4_S15_001,2026-04-03 11:04:15,15,4,idle,none,medium,False,False,False,270,False,False,False,0,0,0.0,0.0,58.25,8.34,2.999,4.006,8.207,0.1,0.0,0.0,139.097,0.57957
Z6G4_S15_001,2026-04-03 11:04:30,15,4,idle,none,medium,False,False,False,285,False,False,False,0,0,0.0,0.0,51.91,5.7,2.611,8.593,12.972,0.296,0.0,0.0,136.223,0.5676
Z6G4_S15_001,2026-04-03 11:04:45,15,4,idle,none,medium,False,False,False,300,False,False,False,0,0,0.0,0.0,54.57,6.03,2.652,7.92,13.596,0.275,0.0,0.0,130.197,0.54249
Z6G4_S15_001,2026-04-03 11:05:00,15,4,idle,none,medium,False,False,False,315,False,False,False,0,0,0.0,0.0,56.38,8.0,1.814,6.558,10.402,0.321,0.0,0.0,129.742,0.54059
Z6G4_S15_001,2026-04-03 11:05:15,15,4,idle,none,medium,False,False,False,330,False,False,False,0,0,0.0,0.0,53.01,7.41,3.491,8.581,11.183,0.358,0.0,0.0,139.802,0.58251
Z6G4_S15_001,2026-04-03 11:05:30,15,4,idle,none,medium,False,False,False,345,False,False,False,0,0,0.0,0.0,52.65,3.46,2.142,8.684,15.159,0.18,0.0,0.0,141.304,0.58876
Z6G4_S15_001,2026-04-03 11:05:45,15,4,idle,none,medium,False,False,False,360,False,False,False,0,0,0.0,0.0,50.54,7.34,1.866,8.729,14.85,0.326,0.0,0.0,128.261,0.53442
Z6G4_S15_001,2026-04-03 11:06:00,15,4,idle,none,medium,False,False,False,375,False,False,False,0,0,0.0,0.0,56.73,8.92,0.863,3.899,9.95,0.236,0.0,0.0,130.377,0.54324
Z6G4_S15_001,2026-04-03 11:06:15,15,4,idle,none,medium,False,False,False,390,False,False,False,0,0,0.0,0.0,54.58,8.66,2.134,4.672,11.701,0.33,0.0,0.0,133.534,0.55639
Z6G4_S15_001,2026-04-03 11:06:30,15,4,idle,none,medium,False,False,False,405,False,False,False,0,0,0.0,0.0,54.41,8.65,1.296,7.484,10.513,0.244,0.0,0.0,130.149,0.54229
Z6G4_S15_001,2026-04-03 11:06:45,15,4,idle,none,medium,False,False,False,420,False,False,False,0,0,0.0,0.0,52.76,10.96,2.247,7.311,9.532,0.202,0.0,0.0,136.174,0.56739
Z6G4_S15_001,2026-04-03 11:07:00,15,4,idle,none,medium,False,False,False,435,False,False,False,0,0,0.0,0.0,55.39,4.12,2.366,7.55,13.713,0.198,0.0,0.0,126.148,0.52562
Z6G4_S15_001,2026-04-03 11:07:15,15,4,idle,none,medium,False,False,False,450,False,False,False,0,0,0.0,0.0,53.01,6.03,2.789,2.925,7.241,0.364,0.0,0.0,134.431,0.56013
Z6G4_S15_001,2026-04-03 11:07:30,15,4,idle,none,medium,False,False,False,465,False,False,False,0,0,0.0,0.0,56.79,5.04,0.918,9.156,13.82,0.258,0.0,0.0,131.065,0.5461
